@relation tweet
@attribute text string
@attribute country{"Nepal","Angola","Republik der Philippinen","Zambia","Uzbekistan","Suécia","Mongolia","Hungary","Bolivia","Francia","Luxembourg","Eesti","Japon","Україна","Senegal","Belarus'","Seychelles","Greece","Madagascar","Latvia","Somalia","Islamic Republic of Iran","Democratic Republic of Congo","Canadá","République Démocratique Du Congo","Viro","Lebanon","Vatican City","Spagna","Croatie","Regno Unito","Morocco","Republic of Croatia","Alemania","Emirati Arabi Uniti","Estonia","Azerbaijan","Montenegro","新加坡","Uganda","مملكة البحرين","Turks and Caicos Islands","Haiti","ญี่ปุ่น","Nicaragua","Vereinigte Staaten","Switzerland","Royaume du Maroc","Việt Nam","Grecia","Kazakhstan","Spanien","Romania","Germania","Kanada","Vietnam","भारत","Magyarország","Guadeloupe","Norge","Trinidad and Tobago","Hashemite Kingdom of Jordan","Cameroon","Kyrgyzstan","Malta","일본","Polska","Suomi","Bulgaria","Norway","Brunei","ישראל","Namibia","Reino Unido","Libya","Paraguay","Japón","Republic of Mozambique","","Ethiopia","Latvija","Bangladesh","Republic of Belarus","Georgia","لبنان","Martinique","Germany","Antigua and Barbuda","Zimbabwe","Republic of Mauritius","Schweiz","Tunisia","Guatemala","Mexique","Albania","Czech Republic","French Polynesia","Austria","الامارات العربية المتحدة","Svizzera","Algeria","Spanje","Islas Turcas y Caicos","Cuba","Moldova","Panamá","Central African Republic","Hellas","Ελλάς","Япония","Qatar","Curaçao","Ecuador","Poland","Monaco","Liban","Hrvatska","Cayman Islands","New Zealand","Botswana","România","Belgium","Cyprus","Guinea Bissau","Bélgica","دولة الكويت","Peru","Sint Maarten","Kuwait","Panama","Grécia","El Salvador","Republic of Serbia","Danmark","Беларусь","Österreich","Afghanistan","Spain","Espagne","Kenya","Sverige","República de Moçambique","Italy","Lesotho","België","Etats-Unis","Australia","Cambodia","Turkey","Bahrain","Andorra","Ghana","대한민국","Jamaica","Česká republika","Argentina","Украина","Ukraine","Denmark","Republic of Korea","مصر","Israel","Pakistan","Singapore","People's Republic of China","Portugal","المملكة العربية السعودية","France","Costa Rica","Kingdom of Saudi Arabia","Egypt","Republika ng Pilipinas","Mexico","Russia","Nederland","Ireland","Colombia","中华人民共和国","Finland","Thailand","Deutschland","Sweden","Tanzania","South Africa","India","España","United Kingdom","台灣","Italia","Türkiye","Espanya","Taiwan","The Netherlands","香港","Hong Kong","Nigeria","Россия","Malaysia","Dominican Republic","Venezuela","Republic of the Philippines","Estados Unidos","United Arab Emirates","Chile","Brazil","Indonesia","Sri Lanka","Japan","Brasil","México","Canada","ประเทศไทย","日本","United States"}
@data
"帯広で具合悪くなって旭川キャンセルして札幌戻ったら回復して今日出直したっけ予定パッツンパッツンさ。適当な仕事して来ちゃった(〃´o｀) (@ 東横イン 旭川駅東口 in 旭川市 北海道)… https  t co 3kUBZyCqmt  北海道 札幌市 中央区  フォローは練習仲間、サーキット走行・モトジムカーナ・モトクロス・エンデューロなどクローズドコースで腕磨きしてる方、よろしくお願いします。 WR250X・KX100・ZX 6R(ZX600R) ホームコースはサッポロスポーツランド(SSL)ベスト43 83(WR250X) 勘違い多いけどCBWR？って方とは無関係です  1557407841663  null","日本"
"Un primer plano de la saltarina amarilla (Hylephila phyleus) otro habitante del @pque3defebrero Brillante toma co… https  t co C2YgT8v4o8  Ciudad de Buenos Aires  COA Carancho  Club de observadores de aves de Palermo Ciudad de Buenos Aires iniciativa de @AvesArgentinas  Birdwatchers Club neighbourhood of Palermo  1557407845662  null","Argentina"
"vikes_skol killin’ it 🔥🐅💥 #tbt #adventure #health #fitness #instamotivation #montclairnj #gym #personaltrainer… https  t co sNx3mH49af  North NJ  Fitness + Motivation REDEFINING LIMITS Owner AHF Training & Coaching 133 Glenridge Ave Montclair NJ 07042 Performance Coach x Educator BHS  1557407886663  null","United States"
"Hallo Antwerpen @ Antwerpen Centraal railway station https  t co qSR6kBUKPE  Rijssen  Fotograaf | Henk Zwoferink Fotografie | http  www henkzwoferink nl | Twittert op persoonlijke titel  1557407920661  null","België"
"⇩ 11 36% €220K ⇨ €195K https  t co IR1QFnVPSL 'Cailin Rua' Tomnalossett Enniscorthy Wexford #wexford #enniscorthy  Ireland  Real time property price changes from MyHome ie  1557407972659  null","Ireland"
"Throwback Thursday Tony Parker in France   #tonyparker #tp9 #tpteam #tpcamp #9 #TPAA #Adéquat #charlotte… https  t co nJ38kx0wQl  Manhattan NY  The Official San Antonio Spurs Fan club Of New York City Join us for Game Night & Spurs Talk GO Spurs GO Instagram @jclu8088 @spursnationfrance  1557407982664  null","Etats-Unis"
"RJGG 091300Z 23007KT CAVOK 16 13 Q1010 BECMG 36005KT  中部国際空港セントレア  Chubu Centrair Int'l Airport  1557408026661  null","日本"
"ROAH 091300Z 04007KT 020V080 9999 VCSH SCT010 BKN016 BKN030 23 21 Q1009 RMK 3CU010 5CU016 7CU030 A2981  那覇空港  Naha Airport  1557408026661  null","日本"
"#magic is in the every day little things Magic is in the space between each breath Take a moment and find the mag… https  t co K3ogXFkJ2N  St Louis Mo  Viva La Vie Boheme I am a artist writer and performer living the bohemian life  1557408057661  null","United States"
"Even newer paint for the pool Great job Chuck and Mike #spreadtheHarmony @ Camp Harmony https  t co UwfvaRYck9  Hooversville PA  Camp Harmony is a Christ centered camp and retreat center located in the beautiful Laurel Highlands of Pennsylvania #spreadtheHarmony  1557408090664  null","United States"
"Check my Spotify then  Wtf 😜👊🏼🔊🔊 🎼🔌 #thursday    #thursdaymorning #audioengineer #audio #soundcloud #hiphop… https  t co cZzyHJcSAP  New Jersey USA  I make music and I say funny shit  1557408098666  null","United States"
"Vehicle Fire Old Toronto Queen St East @ Church Street Dispatched 09 05 19 @ 09 15 EDT Stn 325 Pumper 325 General Area  null  @tofire  Toronto Fire Active Incidents  In Emergency call #911  Brought to you by @ijg  1557408125659  null","Canada"
"С Праздником 👊🏾🐅 #9мая @ Сквер им Кирова https  t co EYsc4AHL9j  Иркутск Россия  Девочка с глазами самого синего льда 💙  1557408131658  null","Россия"
"09 22 en Renca Llamado a fuego en pastizales y o basura (10 2) BX21 Vicuña Mackenna y Presidente Salvador Allende https  t co XnFsiK1qre  TALCA  CHILE  Informaciones 24 7 desde Talca Chile  1557408143660  null","Chile"
"Canal Street at Allen Street https  t co 6OXxo5irSC  New York NY  🚗🚗🚗🚗🚗  by @fitnr  1557408241664  null","United States"
"Fresh squeezed 🍊Take it to brunch the beach or enjoy at the bar 🍹 @ New York New York https  t co 1bS6hfdPrk  null  Island hopping leather goods • Inspired by Mauritius 🇲🇺 Designed and Made in New York 🗽  1557408246660  null","United States"
"Electric Rodent Research Expedition with friends 🥳 Awesome graphics and a massive nostalgia hit Loved it Hopefull… https  t co rupfe0YpXP  Sydney AU  null  1557408271662  null","Australia"
"So this happened this morning Well last night But it’s still happening this morning #Snow on May 9th #cowx @ C… https  t co j6nWnkuY8F  Denver Colorado  Jack of all trades master of none Eclectic Full time dad Part time snack retriever All tweets are my opinion and not representative of any company or org  1557408288659  null","United States"
"Love The Lime 🍈🍋🥑 All shades of green just like flower stems 🌿🌾🌿🌾😍 * * * * * * #cottondress #linen #finewool #wood… https  t co usbkQVaB5J  Oxford England  The most exciting boutique in Oxford Independent unique and individual  1557408321660  null","United Kingdom"
"« And therefore as a stranger give it welcome There are more things in heaven and earth Horatio than are dreamt… https  t co ahWBgS5PoP  Denver CO  •model • photographer • yoga teacher • artist • documenting reality while I’m here  1557408356660  null","United States"
"See our latest #Orlando FL job and click to apply Administrative Assistant  https  t co jQglc6uh2o #Clerical  Orlando FL  Follow this account for geo targeted Office Clerical job tweets in Orlando FL Need help Tweet us at @CareerArc  1557408358660  null","United States"
"#Angkor Wat #Temple | #Sunrise #siemreap #cambodia #siemreaptravel #siemreapcambodia #igerscambodia… https  t co cstW0sEmmp  Cambodia  Best Vacation Rental in Siem Reap & #Tours services for all travelers around the world #BelongAnywhere #Siemreap #Cambodia  1557408358666  null","Cambodia"
"I'm at Gator's Dockside  @gatorsdkside in Apopka FL https  t co QOzhANt8IY  Orlando Fla  Living one day at a time And trying to enjoy it  1557408377660  null","United States"
"I'm at やよい軒 金沢増泉店 in 金沢市 石川県 https  t co xFkCQ0I1UQ  ｢ボ｣ブーム到来  減量中。目指せ55kg ラーメン食べたい Roadster Fursuit作りたいマン  1557408379666  null","日本"
"I'm at UFU  Campus Pontal in Ituiutaba Minas Gerais https  t co Gy60bmW8AS  Ituiutaba MG  Young wild and free  1557408431658  null","Brasil"
"Now watching “Dumplin” (@ SM Megamall Cinema 12 in Mandaluyong City) https  t co AfRdCOlHKd  Cainta Philippines  The Eclectic Geologist  1557408433664  null","Republic of the Philippines"
"Cryoskin cools the skin just enough to reduce fat whilst improving the appearance of your skin ❄️ But don't just t… https  t co 0P68lQv7JA  Orlando FL  Wholebody #Cryotherapy in #Orlando #Holistic alternative to #Pain Management & #Sports Recovery #Franchises Available  1557408458663  null","United States"
"Az önce bir fotoğraf paylaştı @ Ataşehir https  t co xqV8oPkpOA  Ataşehir İstanbul  null  1557408470666  null","Turkey"
"From Prewedding Moment Karin &amp Robby | More Info PriceList Dm Only @ Hutan Pinus Pengger Yogyakarta https  t co 7zZ2oAD7oy  ÜT  6 9010578 107 6438326  Prewedding | Wedding | Bandung cp  0877 2000 9555  1557408529665  null","Indonesia"
"Seminario taller sobre la ECDF III cohorte 2019 (at @Ademacor) https  t co l95zkwgg6e  Cerete Cordoba  Lic En Informatica Y Medios Audiovisuales Docente Institucion Educativa Buenos Aires (Monteria)  1557408544665  null","Colombia"
"I'm at Conoco in Columbia MO https  t co jnQRDueBOE  Columbia MO  null  1557408554665  null","United States"
"#friedrichshain #berlin #ostberlin #rigaerstrasse #rigaer94 #nofilter @ Friedrichshain https  t co fhjK59K5wO  96 OLÉ  IDEMO VATRENI 🇭🇷  #VATER #DERBYSIEGER #AUFSTEIGER #SPITZENREITER #KÜHESCHWEINEWEDEMARK  1557408592660  null","Deutschland"
"Acordar com chimarrão com Malva colhida na orta do CRAS Restinga colegas cuidado e tudo obrigado meus colegas Mon… https  t co D39cFwhqyH  Porto Alegre Brasil  Atuador locutor de rádio TV e educador social🗣️  1557408638663  null","Brasil"
"Não perca tempo e personalize o presente da sua mãe conosco Aproveite a nossa promoção  Fone (81) 3493 6330 em O… https  t co st2OvQfKbU  Olinda  PE  null  1557408650658  null","Brasil"
"Con los mios 💯💯✔🤘🤘 @ Downtown Orlando https  t co 4WTtdtK3wd  Paterson New Jersey  Rapero dominicano Compositor  1557408660659  null","United States"
"I'm at きも善 in 名古屋市 愛知県 https  t co 1vYDXkq02e  King Amaral stadium  よく食べ、よく寝て、よくヲタク  1557408677663  null","日本"
"See our latest #York PA #Retail job opportunity and click the link in our bio to apply Sales Representative at MarketSource  Baltimore MD  Follow this account for geo targeted Retail job tweets in Baltimore MD Need help Tweet us at @CareerArc  1557408690664  null","United States"
"#smallbusinessweek #voiceover #dailywalk #coffee #recap #voiceovertalent @ Glens Falls New York https  t co nguon4EI3B  Upstate New York USA  I am a B2B Professional getting your products and or services known by voicing messages that clients will act on Also Podcasts Websites and Internet Radio  1557408733658  null","United States"
"Just posted a photo @ Lady M https  t co TkckKS693V  Taipei City Taiwan  Writer scholar on LGBTQ disability studies science fiction Teaching Taiwanese literature at National Chengchi University PhD UCLA  1557408734657  null","台灣"
"I'm at La Serena in Región de Coquimbo https  t co OiYdmnkq7c  Metropolitana de Santiago Chile  I ❤️ #Krustyland #28 #Traveller  1557408742666  null","Chile"
"I'm at Emmioğlu Mermer Madencilik Aş https  t co AK1fSVM75p https  t co HAQ8icastB  null  null  1557408745657  null","Turkey"
"This job might be a great fit for you Housekeeping Manager  https  t co tfx82Iv2oc #TeamTrump #Trump  Worldwide  Bring your passion drive and enthusiasm to our A+ team We are looking for you #hoteljobs #weareteamtrump  1557408747666  null","United States"
"Closure on #SouthernStateParkway EB at Exit 31  Bethpage State Parkway https  t co C8YyKP1lin  Long Island  Traffic & transit updates for the Long Island area provided by New York State 511 Visit the website for more feeds  1557408748661  null","United States"
"Construction on #NY100C Both directions from Old Saw Mill River Road to Clearbrook Road https  t co WVf1ARpdGK  Catskills  Traffic & transit updates for the Hudson Valley Catskill area provided by New York State 511 Visit the website for more feeds  1557408748662  null","United States"
"Two of my all time favorite artists   @nas &amp @common   #Queens #Chicago #HipHop #Legends #GoodMusic #GoodVibes… https  t co 3FsJCPiH0P  S W A T S  Bring joy to others Be COOL how YOU be cool  #DigThat  1557408796659  null","United States"
"#blackwork #tattoodesign #lettering #gotico #medieval en Ecatepec de Morelos https  t co 9rHvVSNwr8  México  #tattoo #blackwork #psychedelic #art  1557408834664  null","México"
"Happy Birthday to the one &amp only ROWDY BABY   You undoubtedly are one piece in Tollywood  … https  t co 7uLAwDNeFI  Bengaluru India  👉 #MusicLover 👉 #AttitudeIsEverything 🏌️ 👉 #BeliveInYourOwnMagic  1557408852659  null","India"
"I was at Kanoo avenue https  t co 9VpufIArs8  Kingdom of Saudi Arabia  🌊Nothing deserves  1557408858661  null","Bahrain"
"#Funicamp #grandvalira #vacances #encamp #lacirera #restaurant #follow4follow @ Funicamp  Grandvalira https  t co RfAEHQU7xE  France  Pep Webs & Seo #posicionamiento de #webslowcost #wordpress y gestión de redes sociales #MarketingOnline #SocialMediaManager #Seo  1557408892663  null","Andorra"
"#CLUB Angel w Punky Meadows at #ReggiesRockClub See Details https  t co Nya5GayBVT https  t co NAdZ4BYBls  Chicago IL  Theatre Opera Jazz Pop Dance Sports and more   1557408906665  null","United States"
"Lesson Young ladies listen to me  When are you in a relationship with any guy DON'T have SEX or smooch with HIM N… https  t co K5YhnfGTri  Greater Accra Ghana  null  1557408913665  null","Ghana"
"🔴 #EMMELOORD #FVL 🚓 Noordzijde Emmeloord Steekincident politie doet onderzoek https  t co 8dxuUHuIDG  Nederland  http  112alarm net P2000 alarmeringen persinformatie en grotere incidenten ( Lifeliners via @112alarm_LL  opschalingen via @112alarm_Opsch )  1557408934664  null","Nederland"
"#basketball @ NAPOCOR Village https  t co awJF69UqJM  National Capital Region Repub  typical guy next door  )  1557408953663  null","Republic of the Philippines"
"I'm at マックスバリュエクスプレス 千鳥橋店 in 大阪市 大阪府 https  t co cAa52sz7i2 https  t co ZHHbJ5RbsI  ツイッターランド  ✋🏼😕なるべくイイねは使わないでください。RTでお願いします。  1557408956665  null","日本"
"fireface 800 부산직거래로 60만원에 팝니다 1394 카드랑 firewire 선 까지 다 드립니다 사실분 DM 주세요 busan South Korea https  t co 6MZNZQa1B5  Busan Korea  CONTACT  arctic9114@gmail com INSTAGRAM  http  instagram com arctic_91 SOUNDCLOUD  http  soundcloud com arctic_91  1557408957659  null","대한민국"
"#japan #日本 #山梨 #yamanashi #富士芝桜まつり #fujimossphloxfestival #富士山 #mountainfuji #芝桜 #mossphlox 【富士芝桜まつりの 芝桜と富士山】やはりこの時… https  t co GLP6K7l4mK  東京都西東京市（旧田無市）  有限会社ニイクラファームは東京都西東京市（旧田無市）でハーブ、野菜、果物＆花の生産及び販売をしております。 野菜ソムリエＪｒ・ハンギングバスケットマスター・地域特産物マイスター ・認定農業者･江戸東京野菜コンシェルジュ https  www facebook com niikurafarm  1557408961658  null","日本"
"Follow @service_list Need to make a video ad Or are you an upcoming artist who's looking to shoot a music video … https  t co mmOgA06s5P  Kingston Jamaica  Jamaica's First marketplace Connecting You With Skilled Service Providers Across The Island Email servicelistja@gmail com Whatsapp 8765379108 Website👇  1557408970660  null","Jamaica"
"At 8 00 AM CDT Grenada Grenada Co MS EMERGENCY MNGR reports FLASH FLOOD A LOT OF STREET FLOODING IS OCCURRING… https  t co rhkOmGULzR  Jackson MS  Syndication of National Weather Service Office Jackson MS Unmonitored contact @akrherz who developed this  1557408977659  null","United States"
"Nos vemos el 18 de mayo   #Repost @liatsosmarcy with make_repost ・・・ Regresa PULSO GNP         … https  t co tNhgoI31ZC  Querétaro Querétaro Arteaga  Blogger Weirdo Eater Traveler Lover ➖ Instagram @foodiemarcy  1557409013657  null","México"
"Accident left lane blocked in #Kendall on SR 821 Florida's Tpke Ext NB at Kendall Dr #SFLtraffic https  t co US2j7IOBPL  Miami FL  Total Traffic and Weather Network Hitting the road Follow us for the latest road conditions accidents and delays on your South Florida drive  1557409106657  null","United States"
"I'm at Fresh &amp Co  @freshandconyc in New York NY https  t co hQteaulcUx  Chicago IL  Wanderlust er 🌎 Yogi ✌🏻 Leland Michigan ⚓️ New Business Development Director @RSWUS     The road to my heart is paved with paw prints 🐾🐶 ❤️  1557409115658  null","United States"
"I'm at Campu§ PlayStatioN in Düzce https  t co VVW0Xd10ag  İstanbul Türkiye  Düzce Üniversitesi Mechatronics Engineering  1557409119658  null","Türkiye"
"Nuevos Funko Pop PEZ H R Pufnstuf #funkonianos #funkopop #funko #juguetes #popvinyl #funkofamily #funkogram… https  t co LGbicpwvh6  null  null  1557409124657  null","España"
"Winter is here and it REFUSES TO LEAVE @ Denver Colorado https  t co 0Ijem9O2VK  null  null  1557409158662  null","United States"
"🚗 #Nehody ul Srbova 2×OA https  t co TOWAkKkLYS  Praha  Získejte přehled o aktuální situaci na cestách Ověřte si před cestou nebo počas ní zda se tam nenachází uzavírka nebo obcházka Ušetřete svůj čas  1557409202661  null","Česká republika"
"Working hard for something we don't care about is called STRESS Working hard for something we love is called PASS… https  t co 7FzocCwUPR  Dade  Broward  Collier  Lee  Window Cleaning and Pressure Washing Services in Miami Dade & Broward County  1557409258666  null","United States"
"Stop staring at the clock every day It's time for a new career Follow us to view jobs with titles like Maintenan… https  t co Aehi08ks0j  Baltimore MD  Follow this account for geo targeted Utilities job tweets in Baltimore MD Need help Tweet us at @CareerArc  1557409258657  null","United States"
"Por favor ajude Compartilhe ao máximo  vamos achar o Toddy em Ceilândia Sul https  t co GzOpq6T1fB  15 83531 47 918566  casado professor publicitario desenvolvedor de sistemas Professor universitario apaixonado amigavel  1557409271664  null","Brazil"
" Steam &amp Serve White Rice with Mixed Veg (fr   in #Manchester #UnitedKingdom https  t co bkzJkdIY1c #foodwaste #free  null  OLIO's Little Helper here letting you know about all the items being shared on the OLIO marketplace  Download the free app today )  1557409289661  null","United Kingdom"
"本日のまかない 手作り豚汁！ これ、旨いなぁ😋 ご馳走さまでした！ 感謝！ #instapicture #instashot #instacool #instaplace #instadaily #instagood… https  t co GNi6CEGvY7  null  null  1557409298665  null","日本"
"Now Available  Price N8 000 Available Sizes 38 40 WhatsApp Call  08138113486 @ Nigeria https  t co q6kprEEzuB  Nigeria  Am A Business Guy With A Different   1557409322657  null","Nigeria"
"Começando o dia em mais uma visita de supervisão de obra  Diretamente da Obra da Nova Sede da SEMA financiado por… https  t co xL3cFw48Mb  Manaus Brasil  👦 Coaching Integrativo Sistêmico 🎤 Trainer em PNL 👔 Empreendedor 💎 Diamond Extreme 👤 Eneagrama Avançado Haja o que houver aja  1557409334660  null","Brasil"
"I'm at タイトーステーション 浅草店  @taito_asakusa in 台東区 東京都 https  t co 8e8ufVwJgu  Tokyo Japan  http  ASP NET Core とメイドさんが大好きなフリーランスのプログラマー  1557409335666  null","日本"
